number,number_suffix,directional,pre_modifier,pre_type,separator,street_name,street_type,subaddress_type,subaddress_id,floor,building,zip,postal_community,state,status,longitude,latitude,x,y
807,,SOUTHEAST,,,,9TH,STREET,UNIT,1,,,97526,GRANTS PASS,OR,Other,-13728581.1659,5226088.751400001,-13728581.1659,5226088.751400001
811,,SOUTHEAST,,,,9TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728603.648,5226031.840599999,-13728603.648,5226031.840599999
408,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728520.7773,5226122.329999998,-13728520.7773,5226122.329999998
412,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728502.4636,5226118.6162,-13728502.4636,5226118.6162
405,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728557.433699999,5226087.3068,-13728557.433699999,5226087.3068
411,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Current,-13728538.2905,5226068.843599997,-13728538.2905,5226068.843599997
415,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728515.7141,5226063.1450999975,-13728515.7141,5226063.1450999975
419,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728499.241799999,5226061.380000003,-13728499.241799999,5226061.380000003
318,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728616.881900001,5226159.367399998,-13728616.881900001,5226159.367399998
315,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728650.749,5226130.895000003,-13728650.749,5226130.895000003
319,,SOUTHEAST,,,,RIVERSIDE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728631.4333,5226119.783500001,-13728631.4333,5226119.783500001
406,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728585.326000001,5226004.456299998,-13728585.326000001,5226004.456299998
414,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728553.030000001,5225992.432899997,-13728553.030000001,5225992.432899997
906,,SOUTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729092.5594,5226164.502599999,-13729092.5594,5226164.502599999
940,,SOUTHEAST,,,,8TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728896.9243,5225866.415799998,-13728896.9243,5225866.415799998
933,,SOUTHEAST,,,,7TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728957.783599999,5225944.433799997,-13728957.783599999,5225944.433799997
356,,,,,,SHORT,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729651.251899999,5225239.3671,-13729651.251899999,5225239.3671
2120,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731727.121399999,5225758.032899998,-13731727.121399999,5225758.032899998
2116,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731704.7714,5225756.984999999,-13731704.7714,5225756.984999999
2112,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731679.6265,5225757.2064,-13731679.6265,5225757.2064
2108,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731655.5973,5225759.930200003,-13731655.5973,5225759.930200003
2121,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731686.7771,5225704.743000001,-13731686.7771,5225704.743000001
2111,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731649.8873,5225707.458499998,-13731649.8873,5225707.458499998
2133,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731679.553100001,5225677.660999998,-13731679.553100001,5225677.660999998
2139,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731682.1117,5225650.498800002,-13731682.1117,5225650.498800002
2143,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731692.5274,5225631.319799997,-13731692.5274,5225631.319799997
2149,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731714.783,5225629.426600002,-13731714.783,5225629.426600002
1108,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731621.575,5225705.214599997,-13731621.575,5225705.214599997
1118,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731627.898699999,5225672.691799998,-13731627.898699999,5225672.691799998
1128,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731625.9206,5225643.105999999,-13731625.9206,5225643.105999999
1138,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731625.8492,5225623.147100002,-13731625.8492,5225623.147100002
1148,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731621.5459,5225587.536499999,-13731621.5459,5225587.536499999
1107,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731578.4709,5225709.211800002,-13731578.4709,5225709.211800002
2136,,,,,,WEBSTER,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13731708.3967,5225578.814900003,-13731708.3967,5225578.814900003
2126,,,,,,WEBSTER,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13731678.9096,5225584.316500001,-13731678.9096,5225584.316500001
2116,,,,,,WEBSTER,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13731649.2585,5225578.368799999,-13731649.2585,5225578.368799999
1283,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731698.940000001,5225521.183600001,-13731698.940000001,5225521.183600001
1079,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731595.4943,5225925.0353000015,-13731595.4943,5225925.0353000015
1082,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731637.255199999,5225861.395199999,-13731637.255199999,5225861.395199999
1087,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731586.4353,5225837.5568,-13731586.4353,5225837.5568
1086,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731646.0143,5225827.427699998,-13731646.0143,5225827.427699998
1091,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731579.762600001,5225799.317699999,-13731579.762600001,5225799.317699999
1090,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731626.7259,5225799.523000002,-13731626.7259,5225799.523000002
2104,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731623.739,5225756.655500002,-13731623.739,5225756.655500002
2084,,,,,,GARDEN VALLEY,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731580.0394,5225759.174599998,-13731580.0394,5225759.174599998
83,,SOUTHWEST,,,,SUSAN,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731676.8129,5225871.681400001,-13731676.8129,5225871.681400001
2101,,SOUTHWEST,,,,RHUMBA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731681.108199999,5225807.880599998,-13731681.108199999,5225807.880599998
2105,,SOUTHWEST,,,,RHUMBA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731710.0735,5225800.909500003,-13731710.0735,5225800.909500003
92,,SOUTHWEST,,,,SUSAN,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731561.066300001,5225923.226599999,-13731561.066300001,5225923.226599999
1083,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731576.3063,5225874.578299999,-13731576.3063,5225874.578299999
95,,SOUTHWEST,,,,SUSAN,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731542.3614,5225868.031900004,-13731542.3614,5225868.031900004
1154,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731633.0931,5225514.718699999,-13731633.0931,5225514.718699999
96,,SOUTHWEST,,,,SUSAN,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731535.0625,5225921.209899999,-13731535.0625,5225921.209899999
2033,,,,,,WEBSTER,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13731403.996399999,5225469.392499998,-13731403.996399999,5225469.392499998
1166,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731610.3223,5225476.042599998,-13731610.3223,5225476.042599998
1176,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731608.9485,5225441.645000003,-13731608.9485,5225441.645000003
1175,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731555.053100001,5225449.954300001,-13731555.053100001,5225449.954300001
1182,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731609.4616,5225416.750500001,-13731609.4616,5225416.750500001
1183,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731549.8971,5225416.413099997,-13731549.8971,5225416.413099997
1192,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731608.4038,5225385.229199998,-13731608.4038,5225385.229199998
1191,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731548.7775,5225387.040299997,-13731548.7775,5225387.040299997
1200,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731610.648400001,5225359.0691,-13731610.648400001,5225359.0691
1201,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731553.5552,5225358.189900003,-13731553.5552,5225358.189900003
1277,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731691.713100001,5225486.354500003,-13731691.713100001,5225486.354500003
1272,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731748.7978,5225470.1565999985,-13731748.7978,5225470.1565999985
1267,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731690.2491,5225459.4243,-13731690.2491,5225459.4243
1264,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731743.9439,5225442.358199999,-13731743.9439,5225442.358199999
1261,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731696.7286,5225420.8445999995,-13731696.7286,5225420.8445999995
1258,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731749.9753,5225413.329700001,-13731749.9753,5225413.329700001
1255,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731691.6165,5225385.472499996,-13731691.6165,5225385.472499996
1249,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731699.4599,5225356.409199998,-13731699.4599,5225356.409199998
1248,,,,,,IRONWOOD,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731745.9387,5225345.671999998,-13731745.9387,5225345.671999998
1377,,,,,,REDWOOD,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13731758.0293,5224394.6554000005,-13731758.0293,5224394.6554000005
144,,,,,,EDWARDS,WAY,,,,,97526,GRANTS PASS,OR,Other,-13723349.909,5227802.975199997,-13723349.909,5227802.975199997
1561,,,,,,MOUNT BALDY,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13725557.2159,5224260.4758,-13725557.2159,5224260.4758
1577,,,,,,MOUNT BALDY,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13725555.9081,5224219.668399997,-13725555.9081,5224219.668399997
1581,,,,,,MOUNT BALDY,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13725554.2141,5224167.482500002,-13725554.2141,5224167.482500002
2110,,,,,,FRUITDALE,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13725481.2802,5224240.8081,-13725481.2802,5224240.8081
2072,,,,,,FRUITDALE,DRIVE,,,,,97527,GRANTS PASS,OR,Other,-13725499.1028,5224194.737599999,-13725499.1028,5224194.737599999
2050,,,,,,FRUITDALE,DRIVE,,,,,97527,GRANTS PASS,OR,Other,-13725500.579300001,5224161.4111,-13725500.579300001,5224161.4111
2100,,,,,,ROGUE RIVER,HIGHWAY,,,,,97527,GRANTS PASS,OR,Current,-13725405.2887,5224537.345799997,-13725405.2887,5224537.345799997
2070,,,,,,ROGUE RIVER,HIGHWAY,,,,,97527,GRANTS PASS,OR,Other,-13725477.1527,5224522.620399997,-13725477.1527,5224522.620399997
2050,,,,,,ROGUE RIVER,HIGHWAY,,,,,97527,GRANTS PASS,OR,Current,-13725515.3805,5224515.564300001,-13725515.3805,5224515.564300001
2020,,,,,,ROGUE RIVER,HIGHWAY,,,,,97527,GRANTS PASS,OR,Other,-13725596.3276,5224449.685999997,-13725596.3276,5224449.685999997
2075,,,,,,ROGUE RIVER,HIGHWAY,,,,,97527,GRANTS PASS,OR,Other,-13725423.1821,5224400.4684000015,-13725423.1821,5224400.4684000015
725,,NORTHEAST,,,,PIEDMONT,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13726314.7628,5227638.621100001,-13726314.7628,5227638.621100001
710,,NORTHEAST,,,,PIEDMONT,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13726367.7092,5227577.1516999975,-13726367.7092,5227577.1516999975
703,,NORTHEAST,,,,PIEDMONT,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13726316.322900001,5227562.532200001,-13726316.322900001,5227562.532200001
1427,,NORTHEAST,,,,CARLA,WAY,,,,,97526,GRANTS PASS,OR,Other,-13726448.0839,5227603.403099999,-13726448.0839,5227603.403099999
1455,,NORTHEAST,,,,CARLA,WAY,,,,,97526,GRANTS PASS,OR,Other,-13726420.372499999,5227623.718599997,-13726420.372499999,5227623.718599997
720,,NORTHEAST,,,,PIEDMONT,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13726369.6224,5227612.830799997,-13726369.6224,5227612.830799997
739,,NORTHEAST,,,,PIEDMONT,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13726318.639,5227655.6866,-13726318.639,5227655.6866
825,,NORTHEAST,,,,7TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728080.925,5227991.889300004,-13728080.925,5227991.889300004
253,,NORTHEAST,,,,AGNESS,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13725413.6369,5226489.422399998,-13725413.6369,5226489.422399998
257,,NORTHEAST,,,,AGNESS,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13725338.7758,5226435.524300002,-13725338.7758,5226435.524300002
428,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729032.1,5226750.4586,-13729032.1,5226750.4586
231,,SOUTHWEST,,,,I,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729039.2786,5226827.4234,-13729039.2786,5226827.4234
217,,SOUTHWEST,,,,I,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729015.6545,5226799.576899998,-13729015.6545,5226799.576899998
404,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728973.874200001,5226786.2535,-13728973.874200001,5226786.2535
139,,SOUTHWEST,,,,I,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728926.805399999,5226769.8571000025,-13728926.805399999,5226769.8571000025
104,,SOUTHEAST,,,,7TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728560.3264,5226983.015799999,-13728560.3264,5226983.015799999
120,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728924.899500001,5226686.358499996,-13728924.899500001,5226686.358499996
401,,SOUTHWEST,,,,I,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729246.5559,5226914.8517,-13729246.5559,5226914.8517
319,,NORTHWEST,,,,E,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728975.800900001,5227373.181599997,-13728975.800900001,5227373.181599997
306,,NORTHWEST,,,,4TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728875.6681,5227401.390500002,-13728875.6681,5227401.390500002
1217,,SOUTHWEST,,,,COTTONWOOD,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730877.844999999,5225626.972199999,-13730877.844999999,5225626.972199999
1221,,SOUTHWEST,,,,COTTONWOOD,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730873.243700001,5225595.933700003,-13730873.243700001,5225595.933700003
1221,,SOUTHWEST,,,,ABERDEEN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730778.0448,5225594.517099999,-13730778.0448,5225594.517099999
1216,,SOUTHWEST,,,,ABERDEEN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730827.247299999,5225623.3500000015,-13730827.247299999,5225623.3500000015
1217,,SOUTHWEST,,,,ABERDEEN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730775.2381,5225624.484999999,-13730775.2381,5225624.484999999
1220,,SOUTHWEST,,,,ABERDEEN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730830.0682,5225595.331900001,-13730830.0682,5225595.331900001
501,,SOUTHWEST,,,,JUDSON,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729939.5097,5226812.254000001,-13729939.5097,5226812.254000001
1018,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730051.5243,5226873.7742,-13730051.5243,5226873.7742
1014,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730026.8176,5226873.781199999,-13730026.8176,5226873.781199999
1010,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730008.5748,5226873.5163,-13730008.5748,5226873.5163
1015,,SOUTHWEST,,,,I,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730037.2135,5226948.5151999965,-13730037.2135,5226948.5151999965
410,,SOUTHWEST,,,,JUDSON,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729968.481800001,5226895.420500003,-13729968.481800001,5226895.420500003
243,,SOUTHWEST,,,,I,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729071.172600001,5226823.853,-13729071.172600001,5226823.853
50,,SOUTHWEST,,,,EASTERN,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730634.216400001,5227460.956600003,-13730634.216400001,5227460.956600003
1514,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730647.2775,5227398.7119999975,-13730647.2775,5227398.7119999975
1512,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730625.1719,5227395.378200002,-13730625.1719,5227395.378200002
1510,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730586.579300001,5227397.011,-13730586.579300001,5227397.011
61,,SOUTHWEST,,,,BLENDA,COURT,,,,,97526,GRANTS PASS,OR,Other,-13730690.4944,5227406.736900002,-13730690.4944,5227406.736900002
1539,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730704.995099999,5227353.586400002,-13730704.995099999,5227353.586400002
1531,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730672.6527,5227351.509000003,-13730672.6527,5227351.509000003
1525,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730640.9673,5227350.888300002,-13730640.9673,5227350.888300002
1517,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730607.4893,5227348.971000001,-13730607.4893,5227348.971000001
40,,SOUTHWEST,,,,BLENDA,COURT,,,,,97526,GRANTS PASS,OR,Other,-13730732.6511,5227462.894699998,-13730732.6511,5227462.894699998
41,,SOUTHWEST,,,,BLENDA,COURT,,,,,97526,GRANTS PASS,OR,Other,-13730693.171500001,5227469.440700002,-13730693.171500001,5227469.440700002
51,,SOUTHWEST,,,,BLENDA,COURT,,,,,97526,GRANTS PASS,OR,Other,-13730686.876,5227439.987400003,-13730686.876,5227439.987400003
50,,SOUTHWEST,,,,BLENDA,COURT,,,,,97526,GRANTS PASS,OR,Other,-13730746.558899999,5227441.059,-13730746.558899999,5227441.059
112,,SOUTHWEST,,,,DIANE,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730634.012600001,5227302.3706,-13730634.012600001,5227302.3706
111,,SOUTHWEST,,,,DIANE,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730609.922,5227305.659699999,-13730609.922,5227305.659699999
118,,SOUTHWEST,,,,DIANE,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730653.8883,5227278.4755000025,-13730653.8883,5227278.4755000025
1618,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730893.8226,5227410.148400001,-13730893.8226,5227410.148400001
60,,SOUTHWEST,,,,WESTERN,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730847.308699999,5227404.592,-13730847.308699999,5227404.592
65,,SOUTHWEST,,,,WESTERN,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730806.313099999,5227408.485299997,-13730806.313099999,5227408.485299997
1540,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730751.8581,5227395.706500001,-13730751.8581,5227395.706500001
1561,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730793.5462,5227354.627599999,-13730793.5462,5227354.627599999
1551,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730766.406100001,5227351.731600001,-13730766.406100001,5227351.731600001
1545,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730740.2309,5227352.233400002,-13730740.2309,5227352.233400002
50,,SOUTHWEST,,,,WESTERN,AVENUE,,,,,97526,GRANTS PASS,OR,Current,-13730856.6325,5227498.8649,-13730856.6325,5227498.8649
55,,SOUTHWEST,,,,WESTERN,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730799.5286,5227474.635300003,-13730799.5286,5227474.635300003
58,,SOUTHWEST,,,,WESTERN,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730848.0088,5227447.104999997,-13730848.0088,5227447.104999997
59,,SOUTHWEST,,,,WESTERN,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730793.5209,5227441.0603,-13730793.5209,5227441.0603
791,,SOUTHEAST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729022.878800001,5226201.990400001,-13729022.878800001,5226201.990400001
1707,,SOUTHWEST,,,,I,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730870.318300001,5226950.359099999,-13730870.318300001,5226950.359099999
1714,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730911.1075,5226899.500200003,-13730911.1075,5226899.500200003
1706,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730884.318,5226899.9903,-13730884.318,5226899.9903
234,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728908.258000001,5226933.5249999985,-13728908.258000001,5226933.5249999985
141,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729019.0744,5226565.923500001,-13729019.0744,5226565.923500001
610,,SOUTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728938.009100001,5226508.949000001,-13728938.009100001,5226508.949000001
611,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729036.3261,5226542.943400003,-13729036.3261,5226542.943400003
425,,EAST,,,,PARK,STREET,,,,,97527,GRANTS PASS,OR,Other,-13728582.338100001,5225232.277400002,-13728582.338100001,5225232.277400002
433,,EAST,,,,PARK,STREET,,,,,97527,GRANTS PASS,OR,Other,-13728543.5634,5225244.516000003,-13728543.5634,5225244.516000003
1101,,SOUTHEAST,,,,VISTA,DRIVE,,,,,97527,GRANTS PASS,OR,Other,-13728497.826299999,5225209.2579,-13728497.826299999,5225209.2579
431,,EAST,,,,PARK,STREET,,,,,97527,GRANTS PASS,OR,Other,-13728559.9606,5225252.271300003,-13728559.9606,5225252.271300003
405,,EAST,,,,PARK,STREET,,,,,97527,GRANTS PASS,OR,Other,-13728647.3596,5225247.5254999995,-13728647.3596,5225247.5254999995
409,,EAST,,,,PARK,STREET,,,,,97527,GRANTS PASS,OR,Other,-13728609.4894,5225253.092500001,-13728609.4894,5225253.092500001
512,,,,,,SHORT,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729815.952100001,5225263.6219,-13729815.952100001,5225263.6219
433,,,,,,SHORT,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729854.8548,5225226.9837,-13729854.8548,5225226.9837
345,,,,,,SHORT,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729818.5088,5225227.7705999985,-13729818.5088,5225227.7705999985
373,,,,,,SHORT,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729804.5923,5225205.315399997,-13729804.5923,5225205.315399997
1219,,,,,,EVERGREEN,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13730162.877,5225236.618000001,-13730162.877,5225236.618000001
1221,,,,,,EVERGREEN,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13730167.1143,5225187.510700002,-13730167.1143,5225187.510700002
441,,,,,,EDGEWATER,DRIVE,,,,,97527,GRANTS PASS,OR,Other,-13730028.0662,5225278.0396,-13730028.0662,5225278.0396
1220,,,,,,RIVER,LANE,,,,,97527,GRANTS PASS,OR,Other,-13730106.0244,5225240.545699999,-13730106.0244,5225240.545699999
1219,,,,,,RIVER,LANE,,,,,97527,GRANTS PASS,OR,Other,-13730066.931200001,5225260.432899997,-13730066.931200001,5225260.432899997
1225,,,,,,RIVER,LANE,,,,,97527,GRANTS PASS,OR,Other,-13730035.1764,5225244.682700001,-13730035.1764,5225244.682700001
1221,,,,,,RIVER,LANE,,,,,97527,GRANTS PASS,OR,Other,-13730067.289099999,5225239.487899996,-13730067.289099999,5225239.487899996
1240,,,,,,PLUMMER,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13730026.9228,5225210.375399999,-13730026.9228,5225210.375399999
1246,,,,,,RIVER,LANE,,,,,97527,GRANTS PASS,OR,Other,-13730093.441599999,5225194.814099997,-13730093.441599999,5225194.814099997
1247,,,,,,RIVER,LANE,,,,,97527,GRANTS PASS,OR,Other,-13730066.828200001,5225191.430200003,-13730066.828200001,5225191.430200003
1260,,,,,,PLUMMER,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13729975.1964,5225274.454599999,-13729975.1964,5225274.454599999
1255,,,,,,PLUMMER,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13729909.693599999,5225269.152800001,-13729909.693599999,5225269.152800001
1250,,,,,,PLUMMER,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13729987.660500001,5225246.648500003,-13729987.660500001,5225246.648500003
